id,fecha_nacimiento,fecha_alta,id_municipio,id_estado,tipo_persona,genero,actividad_empresarial
a4a7e21956e543379c52a4b6737d87ce6481ce1a,1979-10-06,2021-03-01,7226030,72,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
24ab4d5471cd5dc3ea7c448f48d4af894996c9d6,1994-06-04,2021-02-09,6519039,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
21edbd2c54a64bcfb9ad0226eef2cdf10b660d64,1996-07-21,2021-02-02,6519039,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
634c4e7c1c9666e5245b1dab2e69a3966a93a55b,1996-08-18,2021-01-30,6923005,69,Persona Fisica Con Actividad Empresarial,F,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
10b8bcff4152f34cc185649489c19bb75acdd333,1981-04-13,2021-01-09,4802004,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
3fb5cbc62935f4c3ffdffd687d89dbee1e3ab033,1995-04-21,2020-12-13,5105035,51,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
bbd4c87c8a8cb1219a115d7c6a2324284653331d,1980-09-09,2020-10-26,7832017,78,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
e094e0fdbc30c2c0a58b1154ccc92d8d9f63d7e8,1971-02-20,2020-10-03,6721074,67,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE HARDWARE SOFTWARE Y ARTCULOS COMPUTACIONALES
0066f66c7fb0d1102f9f924a56ff65a5fcaf3cea,1992-02-12,2020-09-29,6822014,68,Persona Fisica Con Actividad Empresarial,M,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS
a0324149308185fe89e8eae563146bf3699373b2,1989-06-03,2020-09-19,5509012,55,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ROPA
50455a1ab19e725b072401133069e4c450776be2,1982-06-26,2020-08-23,7428027,74,Persona Fisica Con Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
10038dbad4635f198d7c48b8a75dec05b2d33980,1988-04-24,2020-08-11,5509017,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
38c9bb1fe98f0cfbd772924a967712e29fdbbdbd,1993-03-08,2020-07-06,5509017,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
23024a49aa80c0885777892528f446c9999b584c,1982-09-29,2020-06-20,6115013,61,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
59463b72358b88a519d47fef01422dd90679d478,1979-05-05,2020-06-13,6822014,68,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
66514eb416f23a1fc96ea886ed9013f1d7e47576,1992-05-01,2020-05-23,6822014,68,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
a20af678527db70e8376fb01d5d2c211d52d8a63,1995-07-03,2020-04-26,6014097,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
9293229c981183b01d9f33bad59b90348f6c1e07,1987-07-03,2020-04-18,4802004,48,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
8639f50df7cd76bb2ef6f82a647ccfa11cad692a,1995-07-07,2020-04-06,6923005,69,Persona Fisica Sin Actividad Empresarial,M,CONSTRUCCION DE INMUEBLES
5a31e1c2f2dd2a4443f0edd81e38dcd4e63006a5,1968-06-01,2020-03-22,6519046,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
731a25b6b50f92aea3048d81468d5b0e0285ec78,1988-04-07,2020-02-15,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
352f6a15a062b6ec9c5ebd1be3df144e523ec97f,1996-04-19,2020-02-14,6519031,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4a6b436f751a3e0826111df83288ac4a15cc8a7b,1983-07-06,2020-01-19,6317011,63,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
318aa1bb8b74e7a29a048648e962afdd4754e21d,1990-10-17,2020-01-17,6115033,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
55916882ee476f1d3819d121946ea97945071324,1992-09-05,2020-01-17,6822014,68,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
d4d6b0e75dff26c5874359e40ec942a9fc3b44d7,1989-09-27,2019-12-06,5509014,55,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
755c7f9e94e2ac5f946e95d4b644d2f7a033d049,1981-09-05,2019-11-23,6519039,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
ce82b93a449868b08a89e5090f84ec9d64d8244f,1994-08-21,2019-11-22,5711041,57,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
8be9d16084ffd243be9a701257f2321fa0e89fe6,1987-03-26,2019-11-22,6115033,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
2b9bd1e760a7b21b7a68a48ab066f57178a3c2cf,1989-08-18,2019-11-16,6519018,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
98402e530a02a209c437681b0aa1bd194bd848b4,1972-07-06,2019-11-03,4802002,48,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL
f6a1eae0932229c7e15d645b86981926968fac00,1985-10-31,2019-11-01,6216053,62,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
ed4dd39f391e02541354237644471f86f80c5665,1967-10-05,2019-11-01,5509007,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
a284884e58891c89c5901ead15d973634dd0edad,1988-05-08,2019-10-28,6822006,68,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
a0a5001e7c4fa7e7327e38abf619014426ad3b30,1973-02-22,2019-10-21,4802002,48,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
70914dcfad50caea735fc18617bd8eaf8042e55e,1988-08-23,2019-10-18,6822011,68,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4a6e530968c2d75bdf953536dffc3ed73c171adb,1993-10-14,2019-09-17,7630133,76,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
d12a58b2964be79458dd266c7140da4926729178,1993-08-24,2019-09-07,6620067,66,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
1a05782def66e1904c5dd40e255e21c4fc0a50ac,1996-01-08,2019-09-03,7428027,74,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
64c5cd406031935a766b57fb3deaf671b5e71c6c,1995-02-03,2019-08-09,5105030,51,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
a3b1d09c6bc2d8caf5cddea036c7da023345c6af,1991-12-26,2019-08-02,6014098,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
faaaa72f9531d0e63d814a4341b5a21efa913fed,1981-02-08,2019-07-16,6115057,61,Persona Fisica Sin Actividad Empresarial,F,PRESTACION DE OTROS SERVICIOS TECNICOS
fb0d4634bfd8d909cc77360d485f9aa701e05668,1983-11-18,2019-06-17,6519018,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
fbb2eaba469e53937829fc7ae3be48c183de8698,1989-01-19,2019-06-14,5509012,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
aa8f42e25a276157c98010bfde6f81bd116350e5,1962-01-29,2019-05-28,6014120,60,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
dc7deeed7f0ee843df681db92043894bb1adfe81,1985-10-11,2019-05-24,5711020,57,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
0e88c6a4def87b721b3e87a13684bbb4b27bff05,1991-08-29,2019-05-18,5408037,54,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS
e7d1cadd6c82b310fb890922b7d12fc422680443,1987-07-28,2019-03-16,5509016,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
e53b46bd85606eac57265c33833c7e88f6bc574e,1989-02-02,2019-03-08,6519046,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
767ace30e46ae862a0f0e2188c2c10c970e628b8,1993-06-11,2019-02-08,6721114,67,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
7cfaab17f2f6674493fecada940adbb22d46cdde,1993-06-16,2019-01-12,6620067,66,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
95ea249610a42069ff9971a36bd269ec9648c0c7,1961-08-01,2018-12-07,6014039,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
7d1781ca25c6b9193c63f0c31b48496f69ebafe7,1986-04-02,2018-11-23,5509015,55,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
48727f042c4ef97e85d65fc0262b741536b9259e,1990-01-07,2018-11-17,7024028,70,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
c6ed7b76274d0eb704a7d2e767b21ca165ab4f07,1993-11-14,2018-11-09,5408019,54,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL
3da0a71095f7e73245688514eeda93c83a4f1c57,1981-04-06,2018-11-06,6014097,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
9359dd7bf60abcdba2ad28acf353bdd95da8ad1f,1991-01-21,2020-10-03,5509014,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
a561598c0557841fe1afce6f22f4d9dc2693349c,1997-05-13,2017-12-13,6519048,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE HARDWARE SOFTWARE Y ARTCULOS COMPUTACIONALES
7cdb79ce86ee85899b8eaf273922ff9126533c04,1989-12-02,2017-10-15,6519046,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
f235f46f46af9e68da838296934e54a75753db39,1990-02-07,2017-10-15,6519026,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
6a9e779aeaad04859d376e9f3900502773e8cb49,1984-04-07,2017-08-06,6519039,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
b64721f7b74e2313dc269403b45889e9e3012015,1990-09-04,2020-10-03,6721114,67,Persona Fisica Sin Actividad Empresarial,M,CONSTRUCCION DE INMUEBLES
ee347b1bded86c9f06268ba899a4c63a00f89845,1989-01-23,2017-06-10,6519046,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
608a14981bc11bb66ccaadcbeb5556ec6b53d9c5,1966-12-01,2017-05-14,6519018,65,Persona Fisica Sin Actividad Empresarial,F,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
948cae8cd75b15b68122521d530ebbc249d2178f,1976-02-11,2017-02-11,6519046,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
be1860c7db721701aac2254d0963a1287954a13c,1997-07-06,2017-01-14,6014120,60,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
90dcdb6ecd699f0c7772e12fb21255f50fea66a9,1990-08-24,2015-01-30,6519046,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
45c81f79d6873b1671aeda04d3e149215a9f9c11,1987-11-24,2018-03-06,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
6e0374760c31236707dbc067ba54f97138836e13,1992-01-15,2016-09-28,6519026,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
303d5c632f7601e1b111c363a7e63caba936c1d7,1997-12-06,2021-09-07,4802004,48,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
5e19d7b6df15f3d7f96884b866a465f3101aa88b,1997-03-26,2021-05-25,5408019,54,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
9b876fa6afa38bcde1c9cf623c97bc6d72c373df,1994-09-13,2021-04-19,5105030,51,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
5db18df3b6c2333b245348535b7a4da1ca0bd2c7,1995-03-10,2021-04-04,5509003,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DE GOBIERNO
f04b7097ffc7a493b7cbee320077e820c3c4dfd0,1994-06-21,2021-03-01,6519039,65,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
a64e33ddde94fd25efcdc21806c24cf254bf7bb7,1975-05-27,2021-02-07,5509010,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
c5c8ad0ca3a10e1421c8ec4759ee438ce4f96ae3,1988-03-04,2021-02-03,5509016,55,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
8b52652735c76886384a04b48de015c41b8a3c97,1994-06-21,2021-01-02,5408037,54,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
1f44a491bb83cf8201accbe64e4044edce21644a,1992-04-28,2020-11-24,5509014,55,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ROPA
b2ad3f138a63439e4334a3feecec057b5f9d0151,1997-05-02,2020-11-11,6519039,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4667c76e03053ebf9facf3a720ce8864d6053aff,1989-12-23,2020-10-17,6519039,65,Persona Fisica Sin Actividad Empresarial,F,AGENCIA DE PUBLICIDAD
15cfd7572e402f7b5a63994d01ed4f3dc2f6ab5d,1985-06-18,2020-09-30,6519021,65,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
029be42d942d33a14cafeef661143d8940a9efa8,1991-08-19,2020-09-26,6519019,65,Persona Fisica Sin Actividad Empresarial,M,DESPACHO DE OTROS PROFESIONISTAS
7cb0a722b5295c1e3fe63a34d8f0a39735f48c59,1992-07-21,2020-09-02,5509013,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
4582b824657edfc5d98afeed18cec862eb7529a7,1986-03-08,2020-08-15,6115013,61,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
a91abe00e64d64ea798dd6af5ba30b717c254143,1982-12-13,2020-08-05,6519006,65,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
28be368eb32c6f0d0678f565aea52b3514244184,1997-06-28,2020-08-01,6519026,65,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
374b3864a8a4ec45274b95a538b472ef639dc4b5,1988-03-04,2020-07-06,5711020,57,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
a9f8a55b4d45b327ab1bbb2b13957a5793211e5f,1986-08-04,2020-06-16,6014039,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
2c66d7617fd7f5ad2e1186af9fde8ca68a5050e2,1972-02-07,2020-05-23,7731059,77,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
512c437bf21682a382869484f58f92ab1fd0e6bb,1992-01-19,2020-05-20,5509002,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
32287a982f01844ceed614cdcbd5595c839c0faf,1985-08-22,2020-05-19,5711012,57,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
f0b3d4b429d76883019429ddc705849dd52e7989,1990-01-14,2020-03-14,5509003,55,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
18c6c39219059e0995200d725c4c678e22a8ff3d,1982-09-19,2020-02-28,6115057,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
e2cafbb1ddd2f71901ab0728505beb88af99e8e9,1976-06-21,2020-02-28,6721119,67,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
fc02deb85d95900d93cc79255135f4fb71e33d93,1983-01-30,2020-02-08,5509016,55,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
5337e135793c689cd42384a59cfc0734e156a0d4,1981-02-22,2020-01-14,5509005,55,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
9387a7f682cb111ecab07ea34594d897375e46a0,1977-07-30,2020-01-06,5509005,55,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
8cdc91b8f618472c5abb5a02ba6c5c4caa714216,1987-08-01,2021-01-30,6115033,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
e5013ed79b834f2d13dfa702abf3572720237a37,1985-09-13,2019-11-22,6519048,65,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
cda31b10fd32f693212cacd33091e6c055cfc9b0,1984-01-03,2019-10-28,6115057,61,Persona Fisica Sin Actividad Empresarial,M,AGENCIA DE PUBLICIDAD
1baf880d1068916c6a97c1f9f1e1a4992c112004,1991-10-05,2019-09-17,6115013,61,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS DE CONTADURIA Y AUDITORIA INCLUSO TENEDURIA DE LIBROS
6faa3ee0e5a504273037aa40982fffe22257e9f3,1992-04-21,2019-09-13,6115122,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
3e6bbba854dec9e883e941f4e58f205093a9c738,1974-01-03,2019-09-08,7630087,76,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
6ff7bf796cc1c0f3ef8792b317c4bb9420d98904,1966-09-03,2019-09-06,6822016,68,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
582e15ae35229c32efddace056a2fbf066c9c2b2,1994-11-12,2019-08-30,6519039,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
7e044ea76ba6840d53b440a538cf2ae270041ca3,1968-05-06,2019-08-17,5509012,55,Persona Fisica Sin Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES
c7ce09b9c155c50dedb7f2483f8dd7d2f585e66d,1989-09-15,2020-07-27,5711020,57,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS MEDICO GENERAL Y ESPECIALIZADO EN CONSULTORIOS
e485a17e4902e9cb26ccae0748a2a135cf00af0d,1979-08-15,2019-08-16,5509007,55,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
cf6a5919385420851cd022787b7f73ec1e11e494,1979-12-30,2019-08-13,6014120,60,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
14cff7d231f81bed4d9cdb097afbbaacce2bb32b,1993-05-08,2019-08-10,6115099,61,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
983d582d5cd7763d3b446a440287de609405833e,1979-01-19,2019-08-06,6014039,60,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
355af65b99244316bcca3eac93108d4c19a55d62,1995-11-22,2019-08-03,7630118,76,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
e96f434db883f00393a0b09c7f65058893204da2,1964-07-06,2019-07-13,4802001,48,Persona Fisica Con Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
b7fab95a4afc9add00b1a3804777f6cbe4269130,1966-12-09,2019-07-08,6519026,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
6b759fb4fbc85f65f971b86b71e30d46b304b0ce,1989-10-17,2019-07-06,5509003,55,Persona Fisica Sin Actividad Empresarial,F,ESTABLECIMIENTOS PRIVADOS DE INSTRUCCION EDUCACION CULTURA E INVESTIGACION
1011e03592e1268075e99ab982c66f9d03a61443,1983-06-14,2019-06-07,5509017,55,Persona Fisica Sin Actividad Empresarial,F,ADMINISTRACION DE INMUEBLES
724cadcb7d637ca3f76ecef48b0ebb849de02951,1980-05-16,2019-05-31,7731050,77,Persona Fisica Sin Actividad Empresarial,F,AMA DE CASA
0be4d7b035874bc846e23a579c637094a647b044,1986-06-28,2019-05-31,5711017,57,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR INDUSTRIAL
68c8775caee5439001503cff4ab60d9a2ac8c0d9,1986-06-20,2019-05-25,7226018,72,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
2a892caf801d099e30e95ab6cf01fee49e69d126,1970-11-18,2021-01-31,5610005,56,Persona Fisica Con Actividad Empresarial,M,ORGANIZACIONES DE ABOGADOS MEDICOS INGENIEROS Y OTRAS ASOCIACIONES DE PROFESIONALES
f688c362e523c607788c63b25c46e84d347b3833,1995-09-26,2019-05-18,6014120,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
34f4a11f23bb216e73953628d530d015823f73d3,1986-02-23,2021-05-30,6014039,60,Persona Fisica Con Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
cc2682506f47e28a3ea531bdbe3aea32fa44949c,1992-08-08,2019-04-06,6115057,61,Persona Fisica Sin Actividad Empresarial,M,PRESTACION DE OTROS SERVICIOS TECNICOS
f87733f545a5ad852cdc4df9713715c76bfd7503,1975-06-18,2019-03-26,5509012,55,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE HARDWARE SOFTWARE Y ARTCULOS COMPUTACIONALES
ee8e7ab3e1ef697209bff6f5a8ddd0e35d16520f,1995-12-01,2019-03-08,6014120,60,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
721bcf16a1413836a3484f26aca4c4ef46201860,1995-08-29,2019-03-01,5105035,51,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
7f8453c4e52e8b082868bd28284939b8ec84a6ce,1993-03-03,2019-01-20,7226018,72,Persona Fisica Sin Actividad Empresarial,M,PROFESIONISTA INDEPENDIENTE
08b58fa544eb71cf1fde51fd4ca077166653ec29,1993-04-19,2019-01-11,6721119,67,Persona Fisica Sin Actividad Empresarial,F,EMPLEADO DEL SECTOR SERVICIOS
12efd2e563c31368e7fefc29459ebb0636f5c8fb,1983-03-15,2018-12-24,6115020,61,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
22da312490a4c7baecab07d8bb025504dac58461,1990-10-13,2018-12-09,6115121,61,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
57f5e3b6f6737f9a588cba70555b539725a41a6e,1993-11-16,2018-12-04,6519033,65,Persona Fisica Sin Actividad Empresarial,F,SERVICIOS DE ANALISIS DE SISTEMAS Y PROCESAMIENTO ELECTRONICO DE DATOS
2a98cd9805e79d84f8577368ae2bd34b20cbb3ec,1994-04-07,2018-12-01,5509007,55,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS ADMINISTRATIVOS DE TRAMITE Y COBRANZA INCLUSO ESCRITORIOS PUBLICOS
67e2867c6c43f1586acc2b898047e81ece71bc38,1997-07-01,2018-11-13,5105030,51,Persona Fisica Sin Actividad Empresarial,M,ESTUDIANTE
a6f5e7d206f1ab8d5952fec788a7577becf9c76d,1995-02-25,2018-11-09,5408019,54,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
5dea7c86fd7d3f666ca9ca33c69f009c78a61f33,1993-04-27,2017-10-15,4802002,48,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
57aa0b3f964f3a37538e7375743fd1640e5a2991,1987-04-03,2017-09-30,6519006,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
9ef10b24c79919391e3f50f7d5eb461bbd609f2f,1980-05-23,2018-03-10,6519021,65,Persona Fisica Sin Actividad Empresarial,F,PROFESIONISTA INDEPENDIENTE
78ca9030f33abccdb93ce9e1ffdad2bdf285b01b,1988-09-06,2021-01-16,5509012,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR SERVICIOS
064a7e19386fffe76845c0af12b8971542af1270,1989-07-11,2016-07-09,6822014,68,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DE GOBIERNO
38490bf6b01a57eabd7b2a88b2cd9c6319763eff,1982-08-30,2016-03-20,6519006,65,Persona Fisica Sin Actividad Empresarial,M,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE
1d7e06fb4e56e8479947a885f433f2d38b83b08a,1995-02-04,2021-05-08,6519006,65,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
65323a2f9344e7b8729f907eb525496475921b2a,1997-05-17,2021-04-04,4701001,47,Persona Fisica Sin Actividad Empresarial,F,AGENCIA DE PUBLICIDAD
88c6aae29acb00dea92921e4c6cd6c86971e622f,1982-09-01,2021-03-29,5509017,55,Persona Fisica Sin Actividad Empresarial,M,EMPLEADO DEL SECTOR INDUSTRIAL
825a553d909caf4aaab4d01d171708241cc6cf8e,1988-10-24,2021-03-06,6014039,60,Persona Fisica Sin Actividad Empresarial,M,SERVICIOS DE ASESORIA Y ESTUDIOS TECNICOS DE ARQUITECTURA E INGENIERIA INCLUSO DISEO INDUSTRIAL
3756fd30f780bb371da21f6233b2813da6a66f32,2002-09-12,2021-01-05,6519019,65,Persona Fisica Sin Actividad Empresarial,F,ESTUDIANTE
